alphabet,sample_file,left_hand_0_x,left_hand_0_y,left_hand_0_confidence,left_hand_1_x,left_hand_1_y,left_hand_1_confidence,left_hand_2_x,left_hand_2_y,left_hand_2_confidence,left_hand_3_x,left_hand_3_y,left_hand_3_confidence,left_hand_4_x,left_hand_4_y,left_hand_4_confidence,left_hand_5_x,left_hand_5_y,left_hand_5_confidence,left_hand_6_x,left_hand_6_y,left_hand_6_confidence,left_hand_7_x,left_hand_7_y,left_hand_7_confidence,left_hand_8_x,left_hand_8_y,left_hand_8_confidence,left_hand_9_x,left_hand_9_y,left_hand_9_confidence,left_hand_10_x,left_hand_10_y,left_hand_10_confidence,left_hand_11_x,left_hand_11_y,left_hand_11_confidence,left_hand_12_x,left_hand_12_y,left_hand_12_confidence,left_hand_13_x,left_hand_13_y,left_hand_13_confidence,left_hand_14_x,left_hand_14_y,left_hand_14_confidence,left_hand_15_x,left_hand_15_y,left_hand_15_confidence,left_hand_16_x,left_hand_16_y,left_hand_16_confidence,left_hand_17_x,left_hand_17_y,left_hand_17_confidence,left_hand_18_x,left_hand_18_y,left_hand_18_confidence,left_hand_19_x,left_hand_19_y,left_hand_19_confidence,left_hand_20_x,left_hand_20_y,left_hand_20_confidence,right_hand_0_x,right_hand_0_y,right_hand_0_confidence,right_hand_1_x,right_hand_1_y,right_hand_1_confidence,right_hand_2_x,right_hand_2_y,right_hand_2_confidence,right_hand_3_x,right_hand_3_y,right_hand_3_confidence,right_hand_4_x,right_hand_4_y,right_hand_4_confidence,right_hand_5_x,right_hand_5_y,right_hand_5_confidence,right_hand_6_x,right_hand_6_y,right_hand_6_confidence,right_hand_7_x,right_hand_7_y,right_hand_7_confidence,right_hand_8_x,right_hand_8_y,right_hand_8_confidence,right_hand_9_x,right_hand_9_y,right_hand_9_confidence,right_hand_10_x,right_hand_10_y,right_hand_10_confidence,right_hand_11_x,right_hand_11_y,right_hand_11_confidence,right_hand_12_x,right_hand_12_y,right_hand_12_confidence,right_hand_13_x,right_hand_13_y,right_hand_13_confidence,right_hand_14_x,right_hand_14_y,right_hand_14_confidence,right_hand_15_x,right_hand_15_y,right_hand_15_confidence,right_hand_16_x,right_hand_16_y,right_hand_16_confidence,right_hand_17_x,right_hand_17_y,right_hand_17_confidence,right_hand_18_x,right_hand_18_y,right_hand_18_confidence,right_hand_19_x,right_hand_19_y,right_hand_19_confidence,right_hand_20_x,right_hand_20_y,right_hand_20_confidence
ddaal,ddaal_001.json,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,394.877,441.567,0.461078,429.928,411.524,0.392957,458.97,373.469,0.226256,473.991,354.441,0.105969,490.015,329.405,0.070954,410.9,316.386,0.544019,426.923,267.315,0.628718,437.939,233.266,0.780914,440.944,201.219,0.799135,397.881,319.39,0.59818,436.938,282.337,0.669514,481.002,291.35,0.698517,510.044,302.366,0.677894,388.868,330.406,0.666781,432.932,297.358,0.62872,471.989,306.371,0.730331,501.031,315.384,0.765843,389.87,346.429,0.651121,429.928,317.387,0.739455,460.973,322.395,0.853057,485.007,333.411,0.763061
ddaal,ddaal_030.json,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,540.105,274.874,0.713221,573.743,265.413,0.723085,610.535,248.594,0.717196,634.712,233.878,0.766047,649.428,222.315,0.770686,590.562,187.626,0.560808,610.535,151.886,0.818511,619.995,124.555,0.881662,625.251,98.2754,0.863267,582.153,185.523,0.811285,616.842,170.807,0.724757,637.865,193.933,0.610595,647.326,213.905,0.560897,571.641,189.728,0.812281,607.381,176.063,0.708654,625.251,196.035,0.768682,632.609,212.854,0.786407,562.18,196.035,0.587905,592.664,184.472,0.530661,615.791,196.035,0.748386,630.507,211.803,0.597653
ddaal,ddaal_026.json,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,542.44,260.821,0.671735,579.162,251.641,0.649169,620.983,231.24,0.608791,643.424,217.98,0.608977,661.785,207.779,0.622113,606.703,167.998,0.534854,618.943,129.236,0.800624,624.043,98.6348,0.797645,628.124,73.1338,0.76615,592.422,167.998,0.743737,629.144,153.717,0.646208,648.524,178.198,0.67208,661.785,195.539,0.628763,582.222,171.058,0.750376,617.923,160.857,0.512937,634.244,179.218,0.665563,644.444,196.559,0.714698,573.041,182.278,0.59188,603.643,170.038,0.388733,623.023,179.218,0.653687,641.384,195.539,0.447885
ddaal,ddaal_006.json,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,398.578,435.107,0.348205,429.767,407.943,0.291407,460.955,365.688,0.165433,478.059,346.572,0.106286,494.156,320.414,0.0968594,416.688,309.347,0.511279,430.773,262.061,0.629813,442.846,228.86,0.715007,448.882,198.678,0.719682,404.615,312.365,0.574362,445.864,274.134,0.761061,480.071,284.195,0.52647,513.272,296.268,0.538895,395.56,320.414,0.637929,443.852,287.213,0.675571,477.053,297.274,0.711448,504.217,306.329,0.67832,397.572,333.493,0.642479,434.797,305.323,0.812722,467.998,313.371,0.914154,489.126,322.426,0.824457
ddaal,ddaal_010.json,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,423.241,423.837,0.339258,458.812,390.421,0.491051,493.306,355.928,0.639798,520.254,336.525,0.665085,548.28,320.356,0.686481,455.579,303.11,0.590616,459.89,258.915,0.602734,459.89,227.655,0.769809,458.812,201.785,0.58157,440.488,304.188,0.719604,480.371,268.616,0.821603,519.176,278.318,0.621766,545.046,285.863,0.561502,438.332,313.889,0.716066,480.371,281.551,0.688021,511.63,288.019,0.806234,535.345,295.564,0.654304,439.41,331.136,0.689677,474.981,303.11,0.779604,503.007,303.11,0.930187,521.332,308.499,0.70394
ddaal,ddaal_047.json,879.903,638.194,0.0275946,916.809,642.294,0.041695,957.815,669.358,0.0469028,952.074,665.258,0.0215336,955.355,656.236,0.0123023,947.974,667.718,0.0481981,957.815,666.078,0.0511054,961.916,656.236,0.0455967,967.657,648.855,0.015332,931.571,663.618,0.0461969,921.73,702.984,0.0323215,960.276,654.596,0.0255969,963.556,649.675,0.0160675,923.37,692.322,0.0443906,920.089,698.063,0.0371296,920.91,702.164,0.0239255,925.01,703.804,0.0148385,951.254,673.459,0.0227448,964.376,673.459,0.0198033,966.017,661.157,0.0200454,966.017,660.337,0.0134539,475.764,419.055,0.38356,507.339,408.23,0.540396,534.402,381.166,0.232237,549.739,371.243,0.0887156,556.053,368.536,0.0858025,501.926,331.549,0.568137,519.968,297.268,0.574828,526.283,269.302,0.7279,526.283,242.238,0.696953,491.1,334.255,0.787744,528.99,319.821,0.75063,556.053,336.06,0.802086,573.194,352.298,0.629335,481.177,344.179,0.747759,520.871,330.647,0.691017,545.228,348.689,0.657913,565.075,364.026,0.734627,476.666,359.515,0.666806,508.241,345.983,0.806531,534.402,358.613,0.880617,551.543,373.949,0.812626
ddaal,ddaal_046.json,967.509,730.641,0.0344168,931.76,756.56,0.0259444,867.411,770.859,0.036712,858.474,763.71,0.0286009,825.406,795.884,0.00955053,869.199,797.671,0.0234552,877.242,801.246,0.0126191,928.185,786.947,0.010947,923.716,793.203,0.00778808,907.629,778.009,0.013286,937.122,801.246,0.0098926,931.76,789.628,0.00853434,928.185,796.778,0.00759005,910.311,774.434,0.0143104,930.866,803.928,0.0108338,942.485,780.69,0.00921417,931.76,846.827,0.00759023,934.441,773.541,0.0121314,952.316,775.328,0.00870138,933.548,844.146,0.00834476,930.866,849.508,0.00782769,471.962,425.231,0.252833,507.13,409.0,0.412853,530.575,382.849,0.254755,546.806,365.716,0.0967561,553.118,361.207,0.0899183,500.817,332.351,0.5249,519.754,299.889,0.6646,526.066,268.328,0.708938,523.361,241.275,0.675554,488.193,335.057,0.711769,524.263,315.218,0.629761,551.315,329.646,0.773486,572.055,345.878,0.638178,479.176,344.074,0.755316,514.344,328.744,0.606297,542.298,342.271,0.642981,564.841,357.6,0.707556,473.765,359.404,0.642894,506.228,343.172,0.789788,530.575,353.993,0.758461,551.315,370.225,0.74188
ddaal,ddaal_011.json,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,402.315,423.363,0.402395,438.066,396.55,0.484143,467.858,354.841,0.403767,476.796,337.959,0.0936809,486.726,308.166,0.0967385,416.218,306.18,0.419076,433.1,259.506,0.72058,447.996,228.72,0.790214,460.906,202.9,0.840853,405.294,307.173,0.493936,444.024,272.416,0.684314,483.747,282.346,0.580227,510.56,291.284,0.50964,395.364,315.118,0.594479,440.052,284.333,0.596052,474.809,293.27,0.615047,502.616,304.194,0.641908,394.37,330.014,0.559423,432.107,301.215,0.696211,465.872,307.173,0.860971,486.726,318.097,0.766277
ddaal,ddaal_007.json,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,398.572,433.239,0.387588,434.36,404.41,0.370435,462.195,362.657,0.231614,469.154,337.804,0.0901311,491.025,319.91,0.0941696,418.454,306.986,0.573176,428.396,260.263,0.720179,436.348,227.457,0.827205,441.319,195.646,0.752232,404.537,307.98,0.611199,448.278,277.163,0.725435,489.037,290.086,0.68436,514.883,299.033,0.648272,395.59,318.916,0.620431,447.284,290.086,0.577327,480.09,301.022,0.675618,506.931,310.963,0.782951,395.59,336.81,0.641256,437.343,308.975,0.752953,468.16,315.933,0.904954,491.025,327.863,0.851129
ddaal,ddaal_027.json,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,556.094,269.238,0.652551,593.512,257.133,0.721707,636.432,235.122,0.777815,663.945,217.514,0.826053,684.855,202.107,0.762465,610.02,182.297,0.599799,637.533,139.377,0.711333,646.337,111.864,0.771787,654.04,85.4515,0.87032,602.316,176.795,0.714668,645.236,148.181,0.761465,668.347,170.192,0.66782,681.553,190.001,0.617328,594.612,174.594,0.718636,640.834,154.784,0.698182,662.845,174.594,0.805216,671.649,191.101,0.724716,592.411,174.594,0.58435,630.929,158.086,0.327335,655.141,174.594,0.504498,670.548,188.9,0.493373
ddaal,ddaal_031.json,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,544.301,262.162,0.557497,575.253,260.028,0.655991,611.542,242.951,0.705681,636.09,231.21,0.589637,651.032,222.672,0.665092,588.061,183.181,0.655601,606.205,145.826,0.846166,611.542,115.941,0.903826,615.811,88.1908,0.812902,576.321,184.249,0.860045,617.946,167.172,0.811764,641.427,191.72,0.600537,652.1,207.73,0.627271,569.917,190.653,0.568629,612.609,175.71,0.63032,631.821,195.989,0.729208,638.225,215.201,0.659313,560.311,205.595,0.386882,600.869,189.585,0.491453,621.148,199.191,0.894229,632.888,214.133,0.647165
ddaal,ddaal_024.json,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,607.162,298.547,0.651574,643.575,291.05,0.722854,679.987,271.773,0.746505,704.62,248.212,0.823691,726.039,235.36,0.781008,668.207,228.934,0.34531,677.846,177.528,0.570751,684.271,150.754,0.751948,686.413,126.122,0.918865,653.213,217.154,0.651215,677.846,187.167,0.762279,700.336,205.373,0.661502,706.761,223.58,0.598243,642.504,213.941,0.741783,668.207,190.38,0.693717,684.271,205.373,0.614552,693.91,221.438,0.733535,632.865,213.941,0.648987,657.497,194.664,0.382734,669.278,191.451,0.202714,693.91,219.296,0.214979
ddaal,ddaal_032.json,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,548.443,263.935,0.681679,578.143,261.735,0.697614,613.343,248.535,0.772532,635.343,236.435,0.742976,649.643,226.535,0.790779,594.643,185.835,0.6276,613.343,150.636,0.866773,621.043,123.136,0.923298,624.343,95.6359,0.800348,584.743,185.835,0.808213,622.143,174.835,0.702638,638.643,196.835,0.528288,647.443,214.435,0.471466,573.743,189.135,0.711238,613.343,178.135,0.622734,628.743,201.235,0.769009,635.343,215.535,0.668494,564.943,202.335,0.515481,601.243,188.035,0.450056,619.943,201.235,0.87544,629.843,213.335,0.606781
ddaal,ddaal_008.json,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,401.62,421.109,0.455941,434.438,402.214,0.470269,463.279,361.44,0.299681,477.202,345.528,0.0889688,492.119,321.66,0.113046,418.527,307.737,0.53917,428.471,260.001,0.702561,438.416,227.183,0.787321,443.389,197.348,0.785726,404.604,308.731,0.621417,443.389,275.913,0.682965,486.152,289.836,0.565083,513.998,298.786,0.572124,395.653,320.665,0.611412,442.394,289.836,0.622109,476.207,298.786,0.676914,505.048,308.731,0.706056,394.659,337.572,0.64158,434.438,307.737,0.712604,467.257,314.698,0.917994,490.13,324.643,0.755364
ddaal,ddaal_028.json,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,537.66,268.933,0.634233,572.336,258.424,0.648932,607.013,241.612,0.785134,633.283,232.154,0.625257,650.096,223.748,0.692784,585.997,188.021,0.600378,598.607,142.836,0.897982,602.81,114.464,0.873138,604.911,83.9911,0.859244,574.438,184.868,0.835897,614.369,168.055,0.652108,639.588,194.325,0.621018,649.045,209.037,0.589331,566.032,184.868,0.716507,611.216,175.411,0.661501,631.181,198.529,0.711203,636.435,217.443,0.640981,560.778,190.122,0.402291,601.759,191.173,0.615094,619.623,200.63,0.983647,630.131,216.392,0.6703
ddaal,ddaal_045.json,943.117,659.877,0.0204324,932.694,742.392,0.0237361,920.534,741.523,0.0257148,890.134,763.238,0.0224285,888.397,790.164,0.0112086,928.351,776.266,0.0242585,960.488,756.289,0.0149106,950.066,754.552,0.0117086,950.934,753.683,0.00819692,937.905,732.838,0.0166069,963.963,714.598,0.0163255,918.797,719.809,0.00956185,955.277,749.341,0.00885255,943.117,732.838,0.0232124,958.751,717.203,0.0162176,920.534,715.466,0.0122045,919.665,718.072,0.00710519,1001.31,742.392,0.0265677,963.094,667.694,0.0119718,917.928,717.203,0.00980636,917.928,715.466,0.00684585,475.776,417.368,0.441683,512.038,402.491,0.557399,536.212,377.387,0.282783,558.527,364.37,0.132599,558.527,365.3,0.095812,501.81,330.898,0.574744,521.336,297.425,0.659556,525.985,267.672,0.814045,524.125,239.778,0.721439,491.582,333.687,0.793736,528.774,318.81,0.769445,553.878,334.617,0.758081,573.404,352.283,0.632553,482.285,342.985,0.747297,520.406,329.038,0.696552,544.58,348.564,0.701735,565.966,364.37,0.714156,477.636,357.861,0.645843,508.319,344.844,0.816859,532.493,356.932,0.865192,551.089,372.738,0.78244
ddaal,ddaal_012.json,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,540.21,265.163,0.627432,573.845,255.703,0.71935,608.531,239.936,0.777419,634.809,230.476,0.744613,650.576,223.119,0.778352,584.356,182.125,0.699371,600.123,146.388,0.859716,607.48,114.855,0.857636,608.531,87.5258,0.833095,573.845,182.125,0.928082,615.889,170.563,0.787101,639.014,195.79,0.502256,648.474,206.301,0.491531,565.436,190.534,0.658389,608.531,178.972,0.614483,628.503,198.943,0.729816,635.86,215.761,0.663749,558.078,206.301,0.536122,600.123,190.534,0.516578,621.145,202.097,0.879228,632.707,214.71,0.573348
ddaal,ddaal_004.json,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,472.183,379.426,0.343912,503.643,357.9,0.536261,535.103,326.44,0.611518,550.006,302.431,0.648253,554.145,286.701,0.30091,492.88,282.561,0.293071,508.611,249.445,0.622199,506.955,220.469,0.719156,511.922,198.115,0.617511,483.773,285.045,0.40337,510.266,251.101,0.675633,535.931,262.691,0.603243,552.489,279.25,0.531518,476.322,290.012,0.500098,506.955,259.38,0.581758,530.136,270.143,0.639314,543.382,289.184,0.670232,469.699,295.808,0.55631,498.676,270.971,0.581606,523.513,277.594,0.81609,540.899,290.012,0.685777
ddaal,ddaal_005.json,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,397.497,434.114,0.4482,433.558,408.07,0.499755,461.606,365.999,0.295282,473.626,352.977,0.0955109,489.653,329.938,0.170223,415.528,315.914,0.575423,427.548,268.834,0.591625,429.551,232.773,0.720571,427.548,197.714,0.606444,401.504,316.916,0.698361,440.57,282.858,0.749762,480.638,293.877,0.623032,509.687,305.897,0.533653,392.489,326.933,0.67509,437.565,295.88,0.639189,471.623,306.899,0.725148,499.67,315.914,0.684342,391.487,344.963,0.689013,429.551,315.914,0.771172,462.607,321.924,0.821714,488.651,333.944,0.72016
ddaal,ddaal_013.json,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,534.752,268.842,0.650368,566.758,259.24,0.63292,605.165,237.903,0.731422,628.636,228.301,0.587814,649.974,217.632,0.695579,577.427,184.559,0.553928,595.564,146.152,0.776815,600.898,113.079,0.903623,601.965,81.0732,0.869954,569.959,181.359,0.80817,612.633,163.222,0.724684,636.104,187.76,0.654716,648.907,203.763,0.607579,566.758,182.426,0.740412,612.633,172.824,0.777338,632.904,193.094,0.765729,637.171,210.164,0.667473,566.758,187.76,0.503249,601.965,184.559,0.669387,620.101,196.295,0.977062,631.837,210.164,0.695819
ddaal,ddaal_044.json,963.6,727.068,0.0306116,852.847,811.569,0.0228218,865.973,767.267,0.0341196,858.59,762.345,0.0257805,829.056,788.598,0.00921173,871.716,788.598,0.0231291,879.1,793.52,0.0111731,921.76,779.573,0.0102862,925.862,782.035,0.00750669,903.711,769.729,0.0127377,909.454,730.35,0.00890502,923.401,777.933,0.00830594,925.042,782.035,0.00786673,906.993,754.962,0.0149198,909.454,730.35,0.0120377,925.862,774.651,0.00972166,922.581,833.719,0.006694,908.634,736.093,0.0155727,909.454,731.991,0.0132239,926.682,826.336,0.00811884,924.221,833.719,0.00715018,477.474,416.052,0.306295,508.128,407.937,0.473025,531.569,381.792,0.226451,550.502,370.973,0.0968361,557.714,370.973,0.107351,500.915,333.107,0.571444,520.75,298.847,0.638529,525.258,268.193,0.771251,523.455,241.146,0.737177,490.998,334.008,0.725809,528.864,319.583,0.745906,554.108,334.91,0.766413,573.041,351.138,0.655588,481.081,343.926,0.758833,519.848,330.402,0.671431,544.191,346.63,0.66843,564.927,362.859,0.729452,477.474,358.351,0.672369,509.029,344.827,0.838335,534.274,358.351,0.851961,551.404,373.678,0.759347
ddaal,ddaal_029.json,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,536.465,270.057,0.613701,569.109,258.836,0.647676,605.835,240.473,0.786328,632.359,229.251,0.66309,649.702,222.11,0.679566,582.372,183.344,0.728542,596.654,143.558,0.931684,599.714,114.994,0.937385,601.754,83.3695,0.818126,572.17,183.344,0.914596,612.976,171.103,0.581047,638.48,195.586,0.669314,647.661,213.949,0.606135,564.009,190.485,0.64814,609.916,175.183,0.671846,629.299,197.627,0.71156,636.44,214.969,0.662581,554.827,205.788,0.49607,596.654,190.485,0.532891,618.077,199.667,0.892942,629.299,214.969,0.644527
ddaal,ddaal_009.json,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,402.565,424.947,0.448487,436.701,399.087,0.473688,467.733,356.676,0.431605,486.352,323.575,0.115706,493.593,315.3,0.15,419.116,308.059,0.475384,435.666,258.408,0.72938,450.148,227.376,0.736515,459.457,199.447,0.81047,404.634,309.094,0.542093,450.148,273.924,0.757094,483.249,283.234,0.666686,512.212,294.612,0.53964,395.325,317.369,0.655103,444.976,284.268,0.65857,478.077,297.715,0.719213,503.937,305.99,0.703213,394.29,331.85,0.657279,434.632,303.922,0.749324,467.733,310.128,0.920258,488.421,321.506,0.757849
